iGalID,iGrID,Name,RAJ2000,DEJ2000,z,logMstar
14409,865,"    04573273-0107223",74.38635254,-1.12278998,0.0144146,
11590,8450,"    04551145-0111208",73.79772949,-1.18917,0.0279797,
29267,7148,"    04472949-0112478",71.87294769,-1.21334004,0.0284932,
9822,7148,"    04473623-0109428",71.90097809,-1.16185999,0.0298237,
20157,14674,"    05043802-0125291",76.15846252,-1.42481995,0.0516928,11.30143
19895,865,"    04592343-0109334",74.84763336,-1.15926003,0.0152611,10.52642
35693,2723,"    05100922-0056470",77.53851318,-0.94635999,0.0267403,10.452
21380,2723,"    05090435-0050521",77.2681427,-0.84781998,0.0254378,
27559,2723,"    05090948-0041451",77.28952026,-0.69588,0.0259178,
28988,2723,"    05101449-0043113",77.56040192,-0.71982002,0.0265035,
23078,2723,"    05102256-0043513",77.59406281,-0.73089999,0.0286642,
6356,4617,"    05113119-0035096",77.87993622,-0.58600998,0.0142768,
23375,4617,"    05112552-0034286",77.85642242,-0.57467997,0.0142796,
3791,2723,"    05101056-0043090",77.54399872,-0.71916002,0.0261865,
28711,2723,"    05095603-0028470",77.48355103,-0.47982001,0.0284479,10.86059
13092,2723,"    05085022-0035130",77.20932007,-0.58701003,0.0259258,
24698,17974,"    05095570-0026420",77.48203278,-0.44508001,0.0528774,
10648,7747,"    05094000-0015091",77.41667938,-0.25249001,0.0234294,
21970,15976,"    05061300-0024352",76.55423737,-0.40987,0.0514083,11.40025
8661,6305,"    05104300+0024298",77.67919159,0.40830001,0.0093968,9.78554
28803,20938,"    05074465+0039560",76.93615723,0.66549999,0.05237,
14964,10870,"    05101459+0054213",77.56079865,0.90592003,0.0289793,
12492,865,"    04584679-0053039",74.69502258,-0.88437003,0.0140805,
29302,865,"    04572960-0051413",74.37333679,-0.86150998,0.0144137,
18472,13452,"    04570935-0049376",74.28897095,-0.82704002,0.020352,
25205,865,"    04591324-0035194",74.8052063,-0.58875,0.0139053,
13152,865,"    04583147-0034288",74.631073,-0.57466,0.013815,
12401,865,"    04583327-0033118",74.63867188,-0.55321997,0.0137084,
1519,865,"    04585460-0029199",74.72753143,-0.48890999,0.0146301,
7877,865,"    04584400-0028418",74.68343353,-0.47825,0.0156392,
33462,865,"    04583847-0017279",74.66026306,-0.29109001,0.0169749,
16931,865,"    04581447-0010218",74.56037903,-0.17276999,0.0158558,
1265,865,"    04575664-0007328",74.48602295,-0.12578,0.0162742,
29764,17438,"    05023446+0014406",75.64373779,0.24481,0.0160775,
2923,865,"    04593465-0015374",74.89431,-0.26041001,0.013853,
13725,9997,"    04594602-0009277",74.9417572,-0.15764,0.0235607,
20491,2113,"    04562724+0042407",74.11353302,0.71126002,0.0150674,
2971,2113,"    04581939+0044321",74.58084869,0.74224001,0.0137572,
8560,2113,"    04575773+0047499",74.49049377,0.79729003,0.0125751,
35982,17438,"    05030425+0015191",75.76769257,0.25525001,0.0154934,
23971,17438,"    05032764+0039371",75.86517334,0.66029,0.0139411,
26597,19336,"    05064960+0122316",76.70667267,1.37548006,0.0220769,
37339,27100,"    05005480+0122212",75.2283783,1.37250996,0.0237927,
2471,1749,"    05033701+0134239",75.90426636,1.57334006,0.0157962,
40065,29042,"    05045447+0135477",76.22692108,1.59665,0.0428063,
20626,15005,"    05045140+0149527",76.21411896,1.83124995,0.0099621,
1740,1205,"    04413651-0148324",70.40210724,-1.80902004,0.0108993,
11259,8194,"    04423025-0145241",70.62608337,-1.75669003,0.0288756,
13615,9917,"    04414826-0118064",70.45107269,-1.30183995,0.028534,
2041,1429,"    04400788-0032512",70.03283691,-0.54751998,0.0109182,
29725,21604,"    04455381-0055111",71.47422028,-0.91983998,0.0292809,
13616,9918,"    04482275+0013270",72.09480286,0.22421999,0.0283172,
2188,1539,"    04493401+0015103",72.39177704,0.25285,0.0209562,
11062,8051,"    04462561+0021589",71.60671234,0.36638999,0.0231464,
33506,24325,"    04463733+0037150",71.65556335,0.62089998,0.0291372,
41868,30358,"    04460127+0058350",71.50534821,0.97645998,0.0289431,
14337,832,"    04373167-0016174",69.38198853,-0.27151,0.0121773,
1218,832,"    04363734-0008370",69.15561676,-0.1436,0.0114255,
22442,16323,"    04385239+0008209",69.71838379,0.13919,0.0267448,
2849,2019,"    04425489+0037070",70.72878265,0.61859,0.0152634,
35842,26022,"    04430889+0044560",70.78701019,0.7489,0.0335692,
26510,19279,"    04403717+0030172",70.15490723,0.50481999,0.0148484,
41326,29959,"    04374450+0105522",69.43546295,1.09789002,0.0335372,
29301,21295,"    04522939+0032308",73.12242889,0.54189998,0.0563425,
32754,23778,"    04544824+0109555",73.70102692,1.16549003,0.0526725,
5172,3723,"    04524919+0115329",73.20500946,1.25914001,0.0296243,
38375,3728,"    04544410+0120555",73.68367767,1.34879994,0.0287873,
43232,31308,"    04552041+0136167",73.83512115,1.60467005,0.0340267,
20155,14672,"    04525892+0119525",73.2454071,1.33132994,0.0272882,
5177,3728,"    04541926+0138253",73.58026886,1.64036,0.0291144,
28351,20612,"    04541659+0140023",73.56918335,1.66741002,0.0069032,
24903,3728,"    04535418+0140573",73.47582245,1.68254006,0.0299322,
41825,22771,"    04563816+0143408",74.15895081,1.72800004,0.0300629,
31354,22771,"    04561517+0150568",74.0632019,1.84911001,0.0305273,
2662,1878,"    04560977+0209248",74.04075623,2.1568799,0.0151522,
42139,30551,"    04542140+0208023",73.58917999,2.13398004,0.0312701,
24117,1878,"    04555849+0214038",73.99375153,2.2344799,0.014911,
28623,11190,"    04575928+0256059",74.49700928,2.93507004,0.0280635,
15420,11190,"    04565223+0247528",74.21768951,2.79804993,0.0300047,
36875,26773,"    04474535+0149094",71.93895721,1.81927001,0.0150456,
5305,1087,"    04525258+0303259",73.21907043,3.05717993,0.0147393,
1579,1087,"    04543832+0316045",73.65973663,3.26797009,0.0151714,
28079,13617,"    04535689+0335363",73.48705292,3.59346008,0.0295075,
18700,13617,"    04535182+0344306",73.46595001,3.74183011,0.0287366,
8879,6464,"    04532576+0403416",73.35727692,4.06159019,0.0292636,
29850,21692,"    04524617+0423318",73.19238281,4.39225006,0.0298294,
37123,26950,"    05165919+0055192",79.24664307,0.92207998,0.0327943,
32236,23405,"    05191876+0120046",79.82824707,1.33466995,0.0273222,
19398,14122,"    05133067+0111247",78.37787628,1.19017005,0.0281556,
22089,16064,"    05141150+0152466",78.54798126,1.87966001,0.0282374,
41388,16064,"    05134390+0157116",78.43293762,1.95325005,0.0288648,
12797,3343,"    05205299+0315030",80.22084045,3.25080991,0.0276755,
12290,3343,"    05204838+0315370",80.20169067,3.26026011,0.0276184,
4643,3343,"    05193366+0319036",79.89021301,3.31767011,0.0283283,
36042,7161,"    05125467+0212231",78.22776031,2.20647001,0.0277465,
25709,7161,"    05135893+0218106",78.49556732,2.30298996,0.0274386,
9838,7161,"    05140653+0231026",78.52710724,2.51733994,0.0286753,
30697,22303,"    05124900+0243071",78.20410919,2.7186799,0.027818,
14710,10687,"    05060027+0230091",76.50108337,2.50250006,0.0211897,
26930,19584,"    05194054+0343466",79.91893005,3.72966003,0.0279512,
41666,30201,"    05284226+0356343",82.1761322,3.9428401,0.0269378,
21536,2604,"    05215497+0320314",80.47899628,3.34203005,0.014948,
3630,2604,"    05215877+0328554",80.49490356,3.48216009,0.014488,
13458,9794,"    05225900+0351426",80.74582672,3.86179996,0.0283881,
25622,15881,"    05340505+0513366",83.52102661,5.22681999,0.0271857,
41937,30409,"    05303755+0447565",82.65644073,4.79904985,0.0280888,
21826,15881,"    05332375+0508073",83.34890747,5.13541985,0.0264691,
37206,27008,"    05333561+0535033",83.39839172,5.58428001,0.0282788,
8921,4299,"    05301914+0509555",82.57975769,5.16533995,0.026993,
5950,4299,"    05302637+0511015",82.60991669,5.18381023,0.0269236,
19475,14179,"    05293568+0526144",82.39866638,5.43735981,0.0356744,
3754,2696,"    05210399+0400230",80.26663208,4.00635004,0.0138552,
26740,19439,"    05241341+0455374",81.0559082,4.92710018,0.019419,
4581,3301,"    05212189+0453161",80.34120178,4.88781023,0.0142611,
33770,24519,"    05194489+0439281",79.9370575,4.65786982,0.0285058,
15178,11025,"    05191160+0448212",79.79831696,4.80584002,0.0363388,
42084,30044,"    05174996+0517197",79.45819855,5.28875017,0.0287408,
17347,12601,"    05203732+0508497",80.15551758,5.14713001,0.0295923,
18016,13098,"    05222996+0534162",80.62476349,5.57117987,0.036004,
17400,12641,"    05201258+0550152",80.05238342,5.8375802,0.0285884,
15097,10969,"    05295057+0549597",82.46074677,5.83325005,0.0356213,
24867,13098,"    05233817+0534105",80.90905762,5.56963015,0.0363665,
34205,24833,"    05252374+0602496",81.34890747,6.04715014,0.0676989,
24318,17687,"    05261836+0622571",81.57647705,6.38253021,0.0324951,
14891,10814,"    05270646+0643439",81.7769165,6.72886992,0.0361147,
28505,20729,"    05053470+0301444",76.39466858,3.02900004,0.0654594,
16037,11643,"    05070652+0358427",76.7771225,3.97858,0.0297283,
34314,24909,"    05020903+0331499",75.53769684,3.53055,0.0159202,
11101,8077,"    05044666+0428457",76.19448853,4.47931004,0.0202482,
17661,12839,"    05041773+0439051",76.07395172,4.65138006,0.0355986,
34032,24706,"    05033423+0440489",75.89267731,4.68026018,0.0296347,
37302,27078,"    05141490+0455466",78.56213379,4.92959023,0.0288697,
1597,1101,"    05114614+0512022",77.94226837,5.20061016,0.0148865,
32990,19256,"    05054090+0428484",76.42047882,4.48017979,0.0361295,
26477,19256,"    05063732+0434314",76.65550232,4.57534981,0.0356409,
20867,5448,"    05081184+0509303",77.04940033,5.15839005,0.0363508,
7491,5448,"    05080689+0510243",77.02868652,5.17341995,0.036557,
25002,5448,"    05073539+0521300",76.89753723,5.3583498,0.0350272,
12273,8945,"    04581236+0359079",74.55153656,3.98562002,0.0351854,
23374,16994,"    05003015+0423113",75.12563324,4.38651991,0.0356263,
39330,16994,"    05003483+0425013",75.14515686,4.41708994,0.0354766,
4040,2905,"    04590940+0458307",74.78916931,4.97514009,0.0155308,
36041,26161,"    04531233+0447135",73.30137634,4.78709984,0.0307373,
34451,25014,"    04594407+0519427",74.9336319,5.32856989,0.0536802,
9958,7240,"    04592109+0537059",74.83786011,5.61828995,0.0155569,
35789,25982,"    04580565+0551449",74.5235672,5.86256981,0.0488703,
37025,26880,"    05012838+0601089",75.36833191,6.01913023,0.0774008,
26739,19438,"    05042219+0620066",76.09243774,6.33522987,0.0364913,
40527,19438,"    05035291+0623347",75.97044373,6.39301014,0.036352,
28944,21043,"    05033321+0639265",75.88838196,6.65736008,0.0283196,
41446,30044,"    05172327+0521239",79.34693146,5.35667992,0.0287883,
41827,30326,"    05164903+0523064",79.20435333,5.38504982,0.0389615,
36311,26353,"    05160567+0534290",79.02361298,5.57480001,0.0278177,
13759,10018,"    05145337+0524461",78.72242737,5.41280985,0.0294885,
22417,12641,"    05191667+0545256",79.81954956,5.75709009,0.0292004,
39388,12641,"    05191273+0552412",79.8030014,5.87812996,0.0307097,
26335,2155,"    05153162+0601501",78.88176727,6.03049994,0.0290368,
19593,2155,"    05161420+0606253",79.0591507,6.1070199,0.0309569,
9933,2155,"    05171792+0608134",79.32460022,6.13705015,0.032279,
38965,2155,"    05183207+0623015",79.63368988,6.38381004,0.0328147,
32709,2155,"    05174295+0630558",79.42907715,6.51554012,0.0335501,
17969,1101,"    05120868+0527434",78.03617096,5.46201992,0.0147078,
26192,19045,"    05142732+0601417",78.61389923,6.02828979,0.026628,
29427,21383,"    05135854+0610050",78.49388885,6.16814995,0.0420047,
25785,18752,"    05120736+0600482",78.03074646,6.01343012,0.036129,
37301,27077,"    05124536+0616051",78.18907166,6.26806021,0.0405115,
39888,28928,"    05110914+0619216",77.78813171,6.32262993,0.0350198,
39581,28707,"    05152435+0610477",78.85140228,6.17995024,0.043472,
42766,2155,"    05145306+0615042",78.72106171,6.25118017,0.0298462,
20653,2155,"    05155246+0618143",78.96861267,6.3039999,0.0307012,
25920,2155,"    05153583+0615543",78.89936066,6.2651701,0.0291599,
29766,2155,"    05154777+0619223",78.94905853,6.32290983,0.0287608,
32906,2155,"    05143886+0627373",78.66194916,6.46029997,0.0298678,
16605,2155,"    05161708+0619093",79.07116699,6.31926012,0.0328232,
23045,2155,"    05162533+0620303",79.10565948,6.34181976,0.0291374,
25814,2155,"    05162901+0624086",79.12082672,6.40235996,0.024971,
3030,2155,"    05163713+0626526",79.15473938,6.44800997,0.0290814,
30222,2155,"    05164699+0629536",79.19586945,6.49825001,0.0240424,
15443,2155,"    05161372+0626513",79.05716705,6.4476099,0.0223163,
31788,2155,"    05163639+0629186",79.15157318,6.48858023,0.0311212,
15642,2155,"    05164149+0629376",79.17298126,6.49377012,0.0326615,
20598,2155,"    05163559+0630166",79.14827728,6.50458002,0.0237947,
33267,2155,"    05173536+0635408",79.39737701,6.59463978,0.0279128,
5212,2155,"    05165505+0633096",79.22944641,6.55265999,0.0322926,
14752,2155,"    05164619+0637216",79.19242096,6.62271023,0.0265585,
24771,2155,"    05140692+0631146",78.52881622,6.52072001,0.0297682,
43320,31374,"    05215189+0617082",80.46618652,6.28556013,0.01458,
14890,3113,"    05210025+0633277",80.25112152,6.55774021,0.0298339,
4327,3113,"    05214573+0641202",80.44065094,6.68886995,0.0300142,
13219,3113,"    05200002+0640482",80.00016022,6.67999983,0.0291951,
43172,31266,"    05223997+0732468",80.66652679,7.54631996,0.0295733,
18312,2155,"    05172291+0652384",79.34544373,6.87738991,0.026911,
6735,2155,"    05170982+0655385",79.29089355,6.92741013,0.0279997,
29726,2155,"    05173904+0700478",79.41265869,7.01332998,0.0265421,
24568,17869,"    05185599+0702241",79.73339081,7.04007006,0.0285553,
35302,24064,"    05155368+0710103",78.97364044,7.1695199,0.0297191,
33149,24064,"    05153661+0711553",78.90254974,7.19876003,0.0297009,
25468,18539,"    05094183+0633154",77.424263,6.55424976,0.0396983,
22919,16671,"    05123451+0704231",78.14389801,7.07302999,0.0285855,
38515,18540,"    05133029+0725084",78.37626648,7.41906977,0.0290794,
25469,18540,"    05133490+0725510",78.39540863,7.43084002,0.0288297,
7559,5498,"    05063500+0735385",76.64585114,7.59408998,0.0438961,
13856,10096,"    05090746+0721399",77.28102112,7.36105013,0.0168803,
6168,4475,"    05095016+0729005",77.45905304,7.48343992,0.018867,
28920,21023,"    05110891+0735236",77.78708649,7.58990002,0.0282467,
7060,5133,"    03453663-0914056",56.40264893,-9.23484993,0.0364858,
16154,11732,"    03454716-0901076",56.44654083,-9.01873016,0.0329911,
23041,4686,"    03473743-0843546",56.90596008,-8.73182964,0.0339758,10.73466
6447,4686,"    03475298-0829208",56.97085953,-8.48915958,0.032819,11.11849
32828,4686,"    03464008-0823261",56.66703033,-8.39066029,0.0332063,10.58989
19551,4686,"    03473664-0816096",56.90264893,-8.26931953,0.0330803,10.7951
35298,15406,"    03454133-0729596",56.42227173,-7.49983978,0.0330248,10.58831
21190,15406,"    03453622-0728186",56.40090179,-7.47177982,0.0317939,
24275,17658,"    03453226-0723476",56.3843689,-7.39651012,0.0278851,10.77893
34810,10065,"    03512214-0813273",57.84223175,-8.22426987,0.0312274,
23727,17255,"    03494086-0740110",57.42023849,-7.66975021,0.0321976,10.70279
31310,22738,"    03500119-0729021",57.50508118,-7.48390007,0.028057,
11832,8633,"    03535654-0704221",58.48559189,-7.07287979,0.032546,11.30484
24605,17901,"    03492655-0718379",57.36071014,-7.31049013,0.0158792,9.831
28039,20393,"    03454517-0715266",56.43820953,-7.25742006,0.0212365,10.45694
35263,25599,"    03504778-0701436",57.69908905,-7.02880001,0.0275656,10.53352
38330,3909,"    03513622-0627173",57.90087891,-6.45479012,0.0323591,11.08493
5428,3909,"    03521258-0620566",58.05244064,-6.34900999,0.032535,11.6011
36419,26435,"    03482500-0637333",57.10414886,-6.62601995,0.0205468,9.99271
23588,9953,"    03370182-0742246",54.25765991,-7.70678997,0.0377634,11.11399
22378,16282,"    03420936-0726169",55.53900909,-7.43801022,0.0329378,11.26569
17302,12573,"    03421025-0645549",55.54270172,-6.76531982,0.0166823,
13667,9953,"    03365483-0737286",54.22851181,-7.62468004,0.0363186,10.97813
19369,14099,"    03335883-0708266",53.49510956,-7.14071989,0.0336052,11.0008
31608,22951,"    03404296-0624544",55.17905045,-6.41514015,0.0170275,10.22987
5738,4131,"    03373338-0631140",54.38909912,-6.52048016,0.017403,11.11699
27282,19839,"    03462695-0631521",56.61231995,-6.53118992,0.0276896,10.84405
29892,21724,"    03460827-0615322",56.53437042,-6.25901985,0.0372073,10.66811
10447,7597,"    03424012-0622548",55.66714859,-6.38186979,0.0207216,10.67726
42405,30730,"    03420132-0611518",55.50559998,-6.19765997,0.0343064,10.35444
35647,25877,"    03401100-0554573",55.04581833,-5.91587019,0.0497927,11.32094
32408,23532,"    03582008-0532062",59.58372116,-5.53515005,0.0619211,11.00505
36175,23532,"    03572521-0525148",59.35506058,-5.42071009,0.0636302,11.15658
8846,6440,"    04024338-0427431",60.68080902,-4.46195984,0.016512,10.66013
33608,24399,"    03475457-0442143",56.97740173,-4.70407009,0.031765,10.84271
2567,273,"    03463595-0427115",56.64973068,-4.45319986,0.0120442,
8637,6285,"    03500453-0417408",57.51884842,-4.29466009,0.0125075,10.6585
1885,1312,"    03543327-0255046",58.63862991,-2.91792011,0.0131689,11.14229
43100,31213,"    03335440-0634536",53.47674942,-6.5816102,0.042263,11.23813
8192,5951,"    03341772-0615541",53.57389832,-6.26503992,0.0170363,11.00326
16074,11674,"    03375889-0616148",54.49534988,-6.27075005,0.0216191,10.35764
9160,6662,"    03380814-0608295",54.53388977,-6.1415,0.0344012,11.55341
15525,11276,"    03371039-0535055",54.29327011,-5.58481979,0.0274651,11.11431
3558,877,"    03301327-0532363",52.55529022,-5.54337978,0.0128526,10.94398
1283,877,"    03333970-0505224",53.41540146,-5.08952999,0.0130375,
4580,877,"    03332351-0459554",53.34791183,-4.99868011,0.0125957,10.8547
22582,3908,"    03383910-0520505",54.66294861,-5.34736013,0.0133157,10.03111
18237,13266,"    03431405-0443481",55.80849838,-4.73007011,0.018251,
11887,1004,"    03421615-0443505",55.56732178,-4.73075008,0.0135679,
1462,1004,"    03415742-0442174",55.48923874,-4.70486021,0.0132662,
2583,1004,"    03423266-0417551",55.63603973,-4.29863977,0.0143147,
5427,3908,"    03370592-0502339",54.27468109,-5.04273987,0.0133739,
11636,8479,"    03372263-0459055",54.34437943,-4.98492002,0.0182637,
15757,11434,"    03375780-0500006",54.49087906,-5.00022984,0.03555,
5815,4193,"    03343207-0448387",53.63367844,-4.81070995,0.0197401,11.20722
8878,6463,"    03394713-0440121",54.94646835,-4.67010021,0.0176772,
